OBJECTID;ID_ELEM;ID_PERC;ORIG;NOME;COD_ENTE;STATO;TIPO_ELE;SEDE;ID_SEDE;FITTIZIO;C_LARGH;C_TF;FLG_ST;NODO_INI;NODO_FIN;VISIBILE;PERCORSOAM;CLAS_AMM;ISTAT_ENTE;PERIMETRO;ORIG_FID
218142.000000;01823230182327;000000162183;2.00000000000;ST00071964;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182323;0182327;1.00000000000;ST00071964;4.00000000000;029004;49.05;1033
218143.000000;01823270182324;000000162179;2.00000000000;ST00071960;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182327;0182324;1.00000000000;ST00071960;4.00000000000;029004;16.79;1034
218144.000000;01823280182329;000000160893;2.00000000000;VIA CA' GIOVANNI;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182328;0182329;1.00000000000;SP 12 (RO);3.00000000000;029004;34.47;1035
218145.000000;01823270182330;000000162179;2.00000000000;ST00071960;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182327;0182330;1.00000000000;ST00071960;4.00000000000;029004;9.64;1036
218237.000000;01823960181406;000000036355;2.00000000000;VIA VENEZIA;1.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182396;0181406;1.00000000000;SS 309 ROMEA (RO);1.00000000000;029040;483.84;551
218314.000000;01824300179922;000000016293;2.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;5.00000000000;1.00000000000;1.00000000000;2.00000000000;0;0E-11;4.00000000000;1.00000000000;0E-11;0182430;0179922;1.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;7.00000000000;000000;20.74;722
218315.000000;01769790182431;000000016293;2.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;5.00000000000;1.00000000000;2.00000000000;1.00000000000;0;0E-11;2.00000000000;1.00000000000;0E-11;0176979;0182431;1.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;7.00000000000;000000;89.73;723
218316.000000;01824320179921;000000016293;2.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;5.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;4.00000000000;1.00000000000;0E-11;0182432;0179921;1.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;7.00000000000;000000;888.99;724
218317.000000;01769790177020;000000016293;2.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;5.00000000000;1.00000000000;2.00000000000;5.00000000000;0;0E-11;3.00000000000;1.00000000000;0E-11;0176979;0177020;1.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;7.00000000000;000000;242.70;725
218318.000000;01816030182433;000000016293;2.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;5.00000000000;1.00000000000;2.00000000000;5.00000000000;0;0E-11;3.00000000000;1.00000000000;0E-11;0181603;0182433;1.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;7.00000000000;000000;146.95;726
